08/02/2024,1,10.8,1951.47696,1.3,609.09,2.66,4.59,9.121,0.057,14.21,8908.84,54.39,9.12,6.23,0.67,0.6,163.47,0.34,4.66,9.08,0.03,1.39,1155.67,1.37,51.83,10.29,0.36,0.55,106.69,0.27,0.64,9.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2024,2,12,1998.6519,1.35,552.38,2.19,3.68,8.772,0.056,15.84,10002.38,44.41,12.81,8.24,0.72,0.6,144.21,0.21,3.67,8.51,0.03,0.79,814.19,0.74,52.07,10.5,0.35,0.5,84.94,0.18,0.26,7.33,0.02,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2024,1,12,1971.70776,1.1,568.93,1.64,3.19,8.854,0.045,16.46,9130.25,37.86,12.7,8.5,0.66,0.67,201.48,0.27,2.92,8.58,0.04,2.01,1416.34,2.36,50.36,10.43,0.38,0.5,92.66,0.16,0.29,7.65,0.03,0,0,0,0,0,0,0,0,0,0,0,0
09/02/2024,2,12,2042.97068,1.14,319.69,0.76,1.61,6.311,0.04,20.61,10669.57,40.45,10.72,8.64,0.72,0.48,96.26,0.12,1.72,6.44,0.03,1.05,998.93,0.58,48.3,10.97,0.4,0.43,57.01,0.11,0.13,5.73,0.03,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2024,1,10.6,1870.14724,0.95,294.95,0.93,2.22,6.73,0.04,18.37,9100.51,38.39,11.71,7.68,0.74,0.3,89.93,0.12,2.25,6.85,0.01,1.2,865.89,0.64,50.73,11.3,0.46,0.2,43.24,0.09,0.24,5.87,0.01,0,0,0,0,0,0,0,0,0,0,0,0
10/02/2024,2,10.9,1888.42412,0.95,582.3,1.07,2.97,7.472,0.041,20.38,10562.75,37.93,11.99,8.83,0.72,0.3,104.59,0.15,2.92,8.25,0.02,1,640.32,0.48,51.13,11.3,0.35,0.2,58.58,0.15,0.32,7.61,0.01,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2024,1,11.2,1944.57092,1.13,340.47,0.94,2.11,6.647,0.037,21.28,11587.3,40.01,11.8,8.13,0.68,0.55,105.27,0.13,2.38,7.80,0.03,0.75,686.99,0.47,51.25,10.91,0.34,0.45,62.24,0.15,0.26,7.29,0.02,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2024,2,11.5,1970.24289,1.36,515.42,1.26,2.87,7.914,0.041,18.75,10874.56,44.26,11.14,7.59,0.68,0.55,112.49,0.13,2.63,6.90,0.03,1.16,800.95,0.59,50.68,11.41,0.34,0.44,60.47,0.11,0.25,6.29,0.02,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2024,1,12,2043.30252,1.16,433.34,1.44,3.11,7.715,0.038,19.03,10782.99,44.3,11.73,7.88,0.53,0.58,113.55,0.16,3.02,8.17,0.03,0.8,676.16,0.53,51.88,11.5,0.3,0.5,83.59,0.14,0.56,8.36,0.02,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2024,2,12,2138.20984,0.94,521.45,1.54,3.07,7.925,0.036,16.27,9594.55,47.21,10.18,7.15,0.43,0.44,124.75,0.22,2.95,8.21,0.03,0.95,765.15,0.86,52.61,10.54,0.32,0.39,74.19,0.18,0.31,7.58,0.02,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2024,1,12,2144.19281,1.83,538.33,2.03,3.63,7.515,0.053,14.29,9339.84,47.69,10.78,6.29,0.42,0.59,130.79,0.15,3.6,7.15,0.03,0.99,716.17,0.65,52.58,9.52,0.34,0.29,76.89,0.15,0.42,6.54,0.02,0,0,0,0,0,0,0,0,0,0,0,0
13/02/2024,2,12,2050.62956,1.04,449.12,1.54,3.15,7.148,0.052,14.78,10228.5,46.81,11.64,6.49,0.46,0.64,162.2,0.21,2.93,6.98,0.04,0.79,755.64,0.81,52.41,9.44,0.35,0.4,74.17,0.19,0.42,6.54,0.02,0,0,0,0,0,0,0,0,0,0,0,0
14/02/2024,1,12,2102.86328,0.99,402.23,1.29,2.49,6.884,0.031,19.76,11293.07,41.8,10.17,7.65,0.5,0.53,100.52,0.13,2.45,7.58,0.02,0.76,684.65,0.65,51.25,9.99,0.29,0.45,58.46,0.13,0.41,6.18,0.01,0,0,0,0,0,0,0,0,0,0,0,0
