date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-07-19_2,11.457368421052632,1939.531818086519,1.4516947551811024,530.6662005027559,1.5259409627874017,2.7848621766732284,7.428112756279527,0.0468842703425196,25.710978217821783,12528.663418498025,41.77,10.245832015810278,7.772343873517786,0.6932693069306931,0.6235513833992095,144.26978260869566,0.2172450592885375,2.596879446640316,7.291853754940711,0.0288707753479125,1.764984220907298,1145.780849516765,1.2546015779092703,49.684905325443786,10.62000986193294,0.4171321499013806,0.4980848126232741,86.15146400508876,0.1596449704142012,0.2719901380670611,6.847465483234714,0.0198238993710691,2.721922222222222,843.5350111111111,0.8867333333333334,3.6918592592592594,35.16295185185185,0.0812857142857143,0.3857011070110701,52.40366420664206,0.1497675276752767,0.1435313653136531,5.322642066420665,0.0128571428571428,74.21173826994959,91.34345696479286,89.94397456257957,81.23654067520417,19.504963598211383,1.9761758047432316,940.147032618919,37.69045736110417,48.45628330703049,12528.662734225849,62.28393523488572,10.141241734385453,1145.93387712587,47.02442741825454,2.7604396039372894,843.4463892697207,35.40400281546246
2024-07-20_1,11.457368421052632,1939.531818086519,1.544857142857143,518.8242857142857,1.3657142857142857,2.49,7.162285714285714,0.0417142857142857,27.255714285714284,12327.957142857143,40.55,11.592857142857143,8.444285714285714,0.7757142857142857,0.7542857142857142,170.2728571428571,0.2528571428571428,2.434285714285714,7.497142857142857,0.0242857142857142,2.011428571428572,1122.3014285714285,1.2657142857142858,47.32857142857143,12.227142857142857,0.4628571428571428,0.5385714285714286,96.87428571428572,0.1742857142857142,0.3999999999999999,6.938571428571429,0.0171428571428571,2.277142857142857,599.52,0.9671428571428572,3.6918592592592594,34.26,0.1328571428571428,0.38,44.93142857142857,0.1785714285714285,0.2014285714285714,5.82,0.0142857142857142,78.10279626479225,92.92088405369732,80.99963255749,76.6628192537283,35.15101494952128,2.1039207265436954,227.54936489178536,5.421984277221387,11.941263846346988,12327.970686769942,40.068216680583845,11.179049109064428,1122.693235531567,36.40221155564684,2.30744359602456,599.8919894656808,32.66010958765942
2024-07-20_2,12.0,2091.0,1.55,610.99,1.49,4.16,9.57,0.043,18.99,7539.34,43.44,7.88,8.69,0.57,0.47,202.72,0.38,4.03,8.88,0.03,1.2,1100.25,1.87,50.25,11.36,0.39,0.7,129.21,0.23,0.34,8.67,0.01,2.4314285714285715,832.4428571428571,0.8957142857142857,4.681428571428572,38.38142857142857,0.0812857142857143,0.3957142857142857,55.15285714285714,0.1842857142857143,0.1285714285714286,5.9957142857142856,0.0092857142857142,82.06565507878429,92.87145056414012,84.30574766195448,81.45406190978852,34.792112165473746,2.747573793609233,1186.5071610194163,38.23174964445536,73.88648914667411,7539.340630941056,32.85629510487314,7.84714786145855,1100.280423877652,49.42904617625357,2.309016784384845,832.5151653253395,38.193786200416575
2024-07-21_1,12.0,2130.0,2.07,678.78,1.49,3.06,9.315,0.042,26.18,12991.76,38.1,10.12,10.42,0.58,0.62,182.73,0.29,2.84,8.83,0.02,1.09,1125.89,1.23,50.22,11.25,0.39,0.59,70.52,0.16,0.14,7.99,0.01,2.3657142857142857,669.4757142857143,0.86,1.9457142857142855,36.97857142857143,0.0528571428571428,0.3457142857142857,42.34428571428571,0.1642857142857142,0.16,4.5442857142857145,0.01,79.5684385917345,94.88178319063248,83.51886570161537,86.92626264400685,19.405715016725583,2.7399272440856204,1371.8021595418925,29.86902931068324,75.00570714543352,12991.725775706813,36.21015460651105,9.759148097251394,1126.443335311651,34.47261614713875,2.4861510974304344,668.5739190314957,38.34755208583034
2024-07-21_2,12.0,2209.0,1.544857142857143,608.75,1.2,2.23,8.828,0.036,33.1,13229.99,37.55,8.08,10.46,0.63,0.76,136.86,0.23,2.49,8.94,0.02,0.99,785.57,0.9,49.54,11.74,0.41,0.62,85.64,0.13,0.1099999999999999,7.72,0.01,3.0485714285714285,729.53,0.73,2.2085714285714286,35.511428571428574,0.0685714285714285,0.3928571428571428,50.932857142857145,0.1614285714285714,0.1885714285714285,5.212857142857143,0.0114285714285714,79.39441403296995,92.90704647985116,85.8130731640329,86.78234300652585,20.96282886660592,3.232477443789623,1249.347769052891,27.236819409525232,59.376623383765626,13229.96645077445,34.21070426764284,7.717249392804156,786.1180951294428,38.13489053861709,3.218190298443078,729.1925132360525,36.36881564115645
2024-07-22_1,11.0,2045.0,1.56,425.25,0.88,1.74,8.249,0.032,29.27,10933.13,33.09,10.09,9.67,0.61,0.76,139.04,0.17,2.31,8.98,0.02,1.83,1140.75,1.49,52.39,10.15,0.45,0.63,84.46,0.12,0.1,7.62,0.01,2.435714285714285,579.5385714285715,0.4557142857142857,1.9071428571428577,36.621428571428574,0.0657142857142857,0.3528571428571428,41.13428571428571,0.1542857142857142,0.1414285714285714,5.25,0.0128571428571428,76.24833169845981,91.78853084671412,80.94836668747149,85.2840144335344,33.797414354456826,1.1646609844761968,419.9958625425882,8.803554152893973,23.44163141653019,10933.13329580068,30.85652455532629,9.481945517349953,1140.957282299401,43.31935372374434,2.612887411247058,579.5760394862701,36.9601340769796
2024-07-22_2,12.0,2047.0,1.36,479.47,1.03,2.5,7.78,0.035,36.62,14827.51,41.82,8.82,7.81,0.69,0.66,179.03,0.24,2.54,8.28,0.02,0.95,739.94,0.53,49.684905325443786,9.7,0.34,0.6,147.48,0.21,0.2719901380670611,8.1,0.02,3.06,924.6928571428572,1.0071428571428571,4.988571428571428,36.184285714285714,0.0949999999999999,0.42,63.58285714285714,0.1485714285714285,0.1928571428571428,5.668571428571428,0.0114285714285714,76.15047143187385,88.90028820338537,78.29157730423088,74.58780566814602,38.52002979660272,1.1422111069339775,458.6452217706217,9.099718523710896,23.539936965713093,14827.700836246786,41.23355594262342,8.723308382301768,740.1662764161506,41.96441497686386,2.9362010376661165,924.7869112451024,35.48316485128765
2024-07-23_1,12.0,2006.0,1.43,490.01,1.32,3.63,9.225,0.043,27.66,12375.53,41.77,8.29,10.03,0.75,0.52,127.08,0.21,3.36,8.93,0.02,1.02,812.6,1.1,51.74,11.69,0.42,0.5,97.35,0.18,0.43,8.6,0.02,2.3328571428571427,759.8814285714285,0.7828571428571429,4.498571428571428,35.387142857142855,0.0828571428571428,0.3071428571428571,43.04,0.1528571428571428,0.1085714285714285,5.035714285714286,0.0128571428571428,79.06425656072989,92.45053489709272,84.71761752335547,76.97681916885607,31.253583593781283,2.1039207265436954,908.7518371150624,24.19199902288964,44.45143086059348,12375.49143051263,40.700375173482826,8.395149505012913,811.8999597619692,54.88412720890409,2.4053815158172664,759.5975235686896,36.65247134931419
2024-07-23_2,12.0,2047.0,1.89,612.64,1.22,2.93,7.884,0.039,24.82,12403.15,38.72,11.96,10.24,0.7,0.6,127.76,0.24,3.26,8.62,0.02,1.24,765.47,1.01,51.09,11.75,0.42,0.56,106.02,0.14,0.22,7.86,0.01,2.287142857142857,489.8528571428572,0.4542857142857143,1.342857142857143,36.621428571428574,0.0442857142857142,0.27,35.99285714285715,0.1471428571428571,0.13,4.724285714285714,0.01,86.78021800956486,95.38478457432946,87.47923269021966,70.30987681756262,38.52002979660272,2.8505385976782405,1196.1958778616422,27.44022737731203,35.54004617029705,12403.062832620604,33.93671764762499,12.209391716450234,763.8560172365284,54.6904923463313,2.287697112712756,490.17781154186,33.707746766213226
2024-07-24_1,12.0,2050.0,1.85,660.23,1.54,3.58,9.323,0.044,27.25,13606.88,42.68,9.12,9.56,0.68,0.63,135.53,0.41,3.37,8.91,0.02,0.95,699.66,1.14,51.71,10.64,0.41,0.59,126.53,0.26,0.38,6.4,0.0128571428571428,2.435714285714285,579.5385714285715,0.4557142857142857,1.342857142857143,34.1,0.15,0.56,67.47,0.1485714285714285,0.13,5.28,0.0112857142857142,72.33853354832479,90.65401425247978,82.28905197945176,80.4406324060347,14.977647134377357,2.5321464967042164,1226.976398783235,31.451782441088216,17.238709046597002,13606.092087183466,39.39041866736565,9.543505044387356,695.9292091050869,55.07947617433766,2.4053815158172664,579.5760394862701,34.688873533441964
2024-07-24_2,12.0,2173.0,1.5,476.85,1.12,1.97,6.398,0.027,33.44,11137.57,36.62,9.13,10.24,0.69,0.88,107.53,0.27,2.07,8.14,0.01,1.59,812.67,1.18,46.41,12.25,0.36,0.52,89.47,0.25,0.42,7.07,0.0128571428571428,2.97,399.35,0.97,1.0100000000000002,34.45,0.04,0.3,38.99,0.22,0.13,3.89,0.0142857142857142,87.0732725220736,93.37318068251672,79.29015108916941,80.4406324060347,39.90806836110396,2.6445877006616696,967.5282849893964,23.82963776279085,25.351132866142034,11137.5025832035,32.75136359997427,9.173489999063934,811.8685052576891,48.28153298851705,2.837807040634948,399.62692809349966,32.01626926630653
2024-07-25_1,12.0,2143.0,1.5,517.23,1.13,2.67,6.89,0.036,38.98,11142.34,35.94,10.18,10.51,0.67,0.53,91.41,0.18,2.14,7.25,0.02,1.2,653.31,0.78,47.54,11.74,0.36,0.46,62.06,0.13,0.18,5.92,0.01,1.8,346.09,0.35,1.14,34.7,0.04,0.43,20.63,0.08,0.08,2.91,0.01,84.9935997727874,96.81883727247262,89.17749361132013,77.9873357964066,39.90806836110396,2.5321464967042164,1073.163107329317,26.329758175944967,43.67071054893729,11142.430664871436,31.88607302154302,10.207177755774376,653.3721459357346,42.69891292689506,1.6112296555527714,346.3977675776222,33.23997696469778
2024-07-25_2,12.0,2045.0,1.45,537.9,0.9,2.26,6.963,0.018,34.34,11192.55,39.3,8.99,8.73,0.62,0.47,95.42,0.15,1.89,6.15,0.03,1.2,693.64,0.84,47.54,11.47,0.38,0.5,69.21,0.14,0.23,6.24,0.01,2.6,342.64,0.3,1.15,36.23,0.04,0.27,26.43,0.11,0.13,3.87,0.01,89.07969894133068,96.09028077430756,88.04544242036452,75.58539380816897,39.90806836110396,3.206476171049108,1056.9983641758422,23.116765376056623,37.08354063881357,11192.602466849896,28.34998483253849,8.913902118694375,693.9620945585076,45.01509875538551,2.2077033512084485,343.2231987609045,31.889064080392597
2024-07-26_1,12.0,2129.0,1.5,610.85,1.54,3.49,9.682,0.045,23.14,11278.51,37.35,10.48,10.03,0.68,0.56,112.69,0.24,3.29,8.84,0.03,1.39,542.29,0.85,47.54,11.7,0.25,0.46,61.07000000000001,0.15,0.2,7.26,0.02,1.76,143.12,0.38,0.81,34.7,0.04,0.3,23.1,0.11,0.09,3.84,0.01,90.49621968716367,97.78859942474963,86.94701727659866,80.4406324060347,51.450710687670686,3.0891204470149667,1271.7403915872246,33.01757205707162,59.18075761318183,11278.51584720125,34.760925864805905,10.491890742102497,542.780309001093,44.69279613577035,2.4053815158172664,143.2763509275047,33.707746766213226
2024-07-26_2,12.0,2165.0,1.68,621.48,1.03,2.78,7.817,0.036,26.21,13987.17,36.94,11.04,10.03,0.63,0.5,168.92,0.19,3.33,10.03,0.03,0.89,823.05,0.7,50.17,11.7,0.34,0.56,115.36,0.14,0.17,9.4,0.01,2.62,588.3,0.3400000000000001,0.8399999999999999,31.99,0.03,0.37,43.64,0.11,0.1,5.43,0.01,82.93171763178594,94.54888260788364,85.97130498233041,84.16056086816536,39.90806836110396,2.6445877006616696,1272.1591939045943,23.42272641419022,59.88981230579271,13987.12768544676,33.03356468717068,10.820783687376125,822.9754690672906,37.78422479694301,2.284692822158991,588.2371466524409,32.69260734752361
2024-07-27_1,12.0,2167.0,1.43,387.45,0.84,1.84,9.747,0.032,25.56,10769.72,35.53,9.1,10.32,0.71,0.79,107.49,0.15,2.07,8.5,0.02,1.69,873.87,0.93,49.73,11.7,0.44,0.63,80.19,0.1,0.12,6.55,0.01,2.44,354.52,0.28,0.56,33.06,0.03,0.23,24.24,0.06,0.06,3.73,0.01,86.13661926266946,95.11263185368144,87.17777205606733,80.9286135085392,39.90806836110396,2.505792533577677,798.5696047091709,18.58925561503851,33.47723746183779,10769.713335309329,32.67043476636038,9.062040241657892,873.2915268257117,46.089127946894585,2.6206853353701107,354.9581146099922,31.073369847568877
2024-07-27_2,12.0,2077.0,1.43,467.43,0.7,1.77,8.446,0.028,22.89,11057.37,39.95,8.51,9.42,0.82,0.66,134.63,0.15,2.05,7.93,0.02,1.35,870.22,0.72,48.31,12.45,0.43,0.5,87.16,0.1,0.1099999999999999,7.18,0.01,2.28,415.48,0.3,0.79,33.46,0.04,0.2,25.31,0.08,0.07,4.1,0.01,87.98849005097875,95.84949187506062,86.20804302175526,84.64105765630553,31.98288530810248,2.3564923039330674,930.556814682118,18.11836802034796,42.58162529874744,11057.367038574112,28.63059907980717,8.111540076888808,870.522095380441,34.895410210575776,2.3283184398506616,415.7783303441784,31.287401710596452
2024-07-28_1,12.0,2136.0,1.43,369.81,0.77,1.91,7.614,0.033,29.29,10162.42,37.05,9.89,9.8,1.12,0.56,104.62,0.0799999999999999,1.86,7.54,0.02,1.73,894.59,0.54,50.79,10.18,0.53,0.46,65.33,0.05,0.17,6.36,0.01,2.09,478.88,0.26,1.1599999999999997,34.36,0.06,0.23,35.71,0.04,0.09,4.15,0.01,81.78445746543987,91.6423098648627,92.09942660341738,83.27008925993269,31.98288530810248,2.1847114498461893,723.8955838345338,18.50503152729617,42.86851688813668,10162.396502110756,32.8574163330466,9.591600840406937,894.9977722449675,43.52782395607868,2.279142533146249,478.79571573835625,35.19838851030937
2024-07-28_2,12.0,2191.0,1.29,425.87,0.74,2.0,6.706,0.028,20.33,11449.14,40.47,8.42,7.87,0.71,0.72,145.07,0.1,2.21,7.14,0.02,2.09,834.59,0.49,52.45,9.22,0.43,0.68,101.19,0.11,0.22,7.02,0.01,2.801428571428572,757.2257142857143,0.7671428571428571,2.447142857142857,35.667,0.0538571428571428,0.3985714285714286,56.04857142857143,0.1242857142857142,0.1228571428571428,5.222428571428571,0.0125714285714285,68.25286159836217,88.70995420116292,86.92066702400898,84.90988675066696,29.28223318610633,1.7788134981023211,827.7358749524986,18.590890017551533,52.37535740474677,11449.180493561127,34.15821877898625,8.106527714314327,835.245691078187,41.00943310673645,2.9362309720492856,757.25723055503,35.3792095690779
2024-07-29_1,12.0,2156.0,1.42,365.81,0.85,1.94,6.889,0.031,23.92,10873.22,40.87,10.32,9.58,0.82,0.71,135.01,0.17,2.16,7.15,0.02,1.39,1295.66,0.88,50.17,11.7,0.49,0.62,75.13,0.12,0.1099999999999999,6.1,0.01,2.62,779.5214285714286,0.5414285714285715,1.6385714285714288,37.95242857142857,0.0684285714285714,0.3428571428571428,56.55,0.1185714285714285,0.0985714285714285,5.498142857142858,0.0111428571428571,67.6715109563586,91.86259652101256,83.87076936620129,86.62803489887409,13.467519950521549,1.6975850007858702,678.1523515311284,17.826567027531063,46.25211919288247,10873.185993952104,38.46924120448335,10.047118443115194,1295.8057408971592,44.69279613577035,2.725945462256641,779.6261256511924,38.00164854424187
2024-07-29_2,12.0,1835.0,1.47,474.7,1.04,2.5,7.409,0.038,25.56,12290.14,34.5,13.47,10.33,0.87,0.66,114.41,0.2,2.22,7.9,0.02,2.86,1151.26,0.63,51.48,10.07,0.44,0.55,75.88,0.11,0.12,6.53,0.01,2.501428571428572,551.63,0.3971428571428571,1.3071428571428574,36.29285714285714,0.0571428571428571,0.2985714285714286,45.457142857142856,0.1542857142857142,0.1342857142857142,5.321428571428571,0.0114285714285714,77.49993309038625,91.57857533274196,86.58225750581953,77.09896900732869,27.789889473927783,1.8906546826292,797.7176179918736,18.00893559751203,33.67642735467448,12290.129942607946,33.166101927935095,13.550954050227334,1151.039625840233,52.77234335784846,2.679767613845568,551.8703785465934,36.220569317476446
2024-07-30_1,12.0,1935.29,1.42,619.5,1.42,2.35,7.817,0.041,33.14,12023.56,39.45,12.44,8.79,0.61,0.82,159.82,0.32,2.16,9.04,0.03,1.89,834.49,0.97,50.29,10.97,0.4,0.72,100.68,0.17,0.17,7.49,0.01,3.33,817.0871428571429,0.9071428571428573,2.797142857142857,35.15857142857143,0.0785714285714285,0.4828571428571429,60.252857142857145,0.1871428571428571,0.2085714285714285,6.111428571428572,0.0142857142857142,78.93056512443698,91.86259652101256,84.730697119559,80.06733597964245,20.638164172055514,3.183741706537468,1101.3518355655408,27.438915063425785,50.32792998998262,12023.560101573155,36.59187679702195,11.656111566088434,835.2963387743312,33.60643090558021,3.4363864423326915,817.1303230342583,35.25684050806836
2024-07-30_2,12.0,1903.76,1.42,510.12,1.4,2.36,8.027,0.044,34.31,12178.86,44.09,12.31,8.37,0.78,0.89,153.36,0.28,2.24,8.3,0.03,1.82,920.9,1.02,49.73,9.81,0.39,0.73,84.02,0.22,0.14,7.42,0.01,2.96,543.19,0.51,1.36,37.86,0.06,0.33,62.32,0.24,0.17,5.43,0.0104285714285714,70.96995238778683,89.61814959471877,81.64151619774894,84.47812970929799,20.245342764654715,2.518328483271536,870.3231254153487,24.097798935067864,51.773856941782206,12178.821589253805,42.66675576518948,11.750591223992457,921.5902227289052,33.85496829646113,3.0002825208567105,542.891049841335,38.336571314664624
2024-07-31_1,12.0,2060.0,1.369467816,528.2599277,1.599504548,3.097492875,7.956140095,0.053604667,21.76,11061.45238,37.56,9.81,9.03,0.63,0.5371428571428571,110.96857142857144,0.22,2.9885714285714284,7.725714285714286,0.0242857142857142,1.35,814.7834115,1.46,48.31,11.34,0.43,0.43,47.21968033,0.03,0.1099999999999999,7.7,0.01,2.28,573.9814285714286,0.4599999999999999,1.1171428571428574,40.60714285714286,0.0499999999999999,0.3342857142857143,40.65142857142857,0.1457142857142857,0.14,5.342857142857143,0.01,74.96083521641808,93.29867477528344,89.80284651114744,87.36913553386565,6.178701633542995,2.017608214557801,1015.290595484545,29.51259935481737,67.8122163748125,11061.447004663152,37.59533274974563,9.58807038534191,815.0404473796104,41.22749592163405,2.3032015110151454,571.9620734555232,40.89501551035068
2024-07-31_2,12.0,2060.0,1.369467816,528.2599277,1.599504548,3.097492875,7.956140095,0.053604667,21.76,11061.45238,37.56,9.81,9.03,0.63,0.5371428571428571,110.96857142857144,0.22,2.9885714285714284,7.725714285714286,0.0242857142857142,1.35,814.7834115,1.46,48.31,11.34,0.43,0.43,47.21968033,0.03,0.1099999999999999,7.7,0.01,2.28,573.9814285714286,0.4599999999999999,1.1171428571428574,40.60714285714286,0.0499999999999999,0.3342857142857143,40.65142857142857,0.1457142857142857,0.14,5.342857142857143,0.01,74.96083521641808,93.29867477528344,89.80284651114744,87.36913553386565,6.178701633542995,2.017608214557801,1015.290595484545,29.51259935481737,67.8122163748125,11061.447004663152,37.59533274974563,9.58807038534191,815.0404473796104,41.22749592163405,2.3032015110151454,571.9620734555232,40.89501551035068
2024-08-01_1,11.801428571428572,2098.14,1.32,326.03,1.57,3.09,8.075,0.038,18.05,7547.11,47.64,8.31,8.2,0.73,0.58,71.65,0.29,3.17,8.26,0.02,1.2,615.69,1.23,50.63,11.39,0.56,0.55,64.73,0.17,0.24,7.81,0.0185714285714285,2.2142857142857144,551.4485714285714,0.7471428571428571,2.602857142857143,35.004285714285714,0.0771428571428571,0.2871428571428571,37.48571428571429,0.1685714285714285,0.1585714285714285,5.712857142857143,0.0114285714285714,71.42550013882,89.61703927314734,88.48365677939846,84.90988675066696,23.07420293806465,1.645026931297783,613.0313067140096,32.77622864905625,13.980606786321088,7546.594159286853,45.90689338287197,8.720092409370977,610.3168352836353,54.09260412306816,2.407052188331467,550.8250484295444,35.44378678180359
2024-08-01_2,11.985714285714286,2071.36,1.07,273.04,1.29,2.12,7.412,0.025,23.22,8315.68,47.42,9.24,8.5,0.78,0.56,83.78,0.13,1.77,5.62,0.02,0.86,461.99,0.89,52.32,10.7,0.56,0.47,46.6,0.12,0.13,6.43,0.0128571428571428,2.35,559.6628571428571,0.58,1.817142857142857,36.15971428571429,0.0537142857142857,0.3485714285714286,31.93857142857143,0.1085714285714285,0.1071428571428571,3.972714285714286,0.0104285714285714,66.6925140608371,89.87998087487595,87.14770756099675,88.05784866197686,15.180606008007372,1.4041711465633269,508.3289349751073,22.715557158299266,50.728223232127,8315.702174638593,47.69873022147576,8.991720466427392,464.0421128426272,41.22749592163405,2.4034272991745023,558.6554476674386,36.78926372884509
2024-08-02_1,11.814285714285717,2055.253344,1.37,317.97,1.09,2.1,7.104,0.034,20.29,8592.3,44.58,10.83,8.95,0.82,0.53,77.64,0.17,1.91,7.37,0.02,1.34,651.84,0.74,50.37,11.29,0.42,0.46,48.6,0.13,0.15,6.84,0.01,2.1214285714285714,461.13,0.3314285714285714,1.5300000000000002,36.91285714285714,0.0528571428571428,0.2371428571428571,35.488571428571426,0.1485714285714285,0.1385714285714285,4.857142857142857,0.01,73.67366130149009,89.99567561166485,87.64476859686032,82.11578843725339,15.794912944096568,1.5285318317268195,588.1297572487224,23.84922920291256,42.516047610931054,8592.261111792102,41.11175032123632,10.568937804689176,652.2578094235527,44.25863723046649,2.266988462858986,460.4258322771372,37.41598321178058
2024-08-02_2,10.782857142857145,2060.157575,0.98,266.19,0.93,1.93,6.729,0.032,17.71,8659.52,41.35,12.05,8.38,0.8,0.79,109.35,0.17,1.94,7.28,0.02,1.82,809.1,0.7,50.12,11.58,0.47,0.56,52.78,0.11,0.14,5.89,0.01,2.4057142857142857,432.6,0.43,1.134285714285714,34.13142857142857,0.0414285714285714,0.33,28.36857142857143,0.1128571428571428,0.1071428571428571,4.304285714285714,0.0114285714285714,65.34614914114886,90.90426429657678,82.38269517975604,87.02326554550008,28.317087048702493,0.6652991319342411,264.55298144214544,8.311114117408511,25.83212455007127,8659.541163197246,41.44207339506277,11.598484484341656,809.9120330564031,41.22749592163405,2.5632475587286367,432.6806042028933,34.30066461557244
2024-08-03_1,11.814285714285717,2117.149947,1.43,335.88,0.9,1.82,6.111,0.029,29.25,9723.25,37.64,9.81,8.5,0.72,0.57,89.41,0.21,1.86,6.77,0.02,2.06,1019.11,1.02,50.35,11.22,0.43,0.5,86.02,0.18,0.24,6.34,0.01,2.362857142857143,442.51571428571424,0.3928571428571429,1.8657142857142852,36.85428571428572,0.0571428571428571,0.2742857142857143,33.97285714285714,0.18,0.1571428571428571,5.331428571428572,0.01,82.12559554941495,91.42893209291678,82.03522615257272,84.47812970929799,20.245342764654715,2.2554779168293413,650.1587542323672,18.69477173842599,3.9389585928427273,9723.113691024468,34.51456749337231,9.62107178154826,1009.3068882028788,51.88867669541664,2.3560777631052114,443.20506850407935,31.766713757192186
2024-08-03_2,11.625714285714286,2086.241799,1.74,339.83,0.78,1.6,5.562,0.027,31.93,10936.39,45.76,10.13,7.55,0.87,0.8,138.65,0.21,1.8,6.51,0.02,3.14,1180.34,0.91,51.53,10.32,0.49,0.49,58.75,0.12,0.1099999999999999,5.16,0.01,2.8714285714285714,671.6685714285713,0.5457142857142857,1.7685714285714282,33.76128571428571,0.0572857142857142,0.3385714285714286,38.70285714285714,0.1042857142857142,0.1028571428571428,4.321571428571429,0.0112857142857142,73.47898721734511,89.94783930063139,81.74931201940399,87.70841095422628,17.00772149410113,1.965587891851164,637.7009980381902,16.423957379794164,44.22511284895733,10936.285617433448,42.25291830142198,9.62107178154826,1180.9391733758032,41.26358269676231,2.975794654620805,671.7057347479684,33.8550193414246
2024-08-04_1,11.82857142857143,2112.118535,1.43,287.5,0.86,1.76,5.751,0.03,32.42,9285.11,42.78,9.49,7.92,0.73,0.49,90.2,0.15,1.79,6.01,0.02,2.06,1447.06,1.63,50.6,9.92,0.48,0.4,63.8,0.12,0.13,5.93,0.01,2.842857142857143,895.9342857142857,0.7885714285714286,2.4385714285714286,36.568,0.0762857142857142,0.3142857142857143,43.72857142857143,0.1057142857142857,0.0885714285714285,4.346428571428572,0.0087142857142857,73.31469674341815,89.99567561166485,85.54638317299549,74.7996499135233,14.696304382426858,1.8297688323655532,520.6715195813242,18.20538453481003,21.514065312259792,9285.030592858697,40.16966671450001,9.700881197731162,1446.3700918711124,54.51432138725578,2.8844196716735304,895.4178061885445,36.901344669146965
2024-08-04_2,11.325714285714286,2100.503092,1.05,205.56,0.65,1.42,4.773,0.025,22.84,8673.76,50.73,8.94,6.83,0.86,0.73,138.35,0.28,1.7,5.36,0.02,2.06,1499.27,2.43,49.61,10.6,0.54,0.53,69.43,0.08,0.18,4.77,0.01,2.955714285714285,783.6357142857142,0.5571428571428572,1.5,33.12842857142857,0.0572857142857142,0.3242857142857143,36.97,0.0728571428571428,0.07,3.553000000000001,0.0124285714285714,60.99158710598158,89.99567561166485,84.34924247896586,89.99759008604616,26.686688615961707,1.0903320312333715,361.6360575914247,8.457542600587805,38.00360462882892,8673.686510010733,51.13371719971696,8.782784493989949,1499.564828344259,37.84136170020577,3.110533708287267,783.6448850366768,33.03751429142082
2024-08-05_1,11.311428571428571,2071.36,1.47,362.7000000000001,1.15,2.14,7.063,0.04,28.69,9527.21,42.03,9.34,9.06,0.78,0.71,114.84,0.23,2.53,7.82,0.03,3.14,989.77,1.02,49.69,10.69,0.48,0.46,55.61,0.11,0.13,5.86,0.01,2.1814285714285715,484.2042857142857,0.4285714285714286,1.4928571428571429,35.668571428571425,0.0671428571428571,0.2957142857142857,34.51142857142857,0.1171428571428571,0.1257142857142857,4.791428571428572,0.0114285714285714,78.8239404746707,91.72947906788438,85.63552968934836,87.02925172698653,22.71116567673802,1.7309625150197778,537.5242943888542,17.347326094841446,41.145657090620176,9527.20967417134,40.77401064661981,9.001486010265982,990.0275617940868,41.26358269676231,2.272748659136217,484.3894196074296,35.88151602551971
2024-08-05_2,11.971428571428572,2131.49838,1.49,359.39,1.35,2.52,7.234,0.045,27.82,8566.4,43.59,9.32,8.27,0.95,0.69,129.73,0.27,2.22,8.14,0.03,2.06,1861.93,2.19,50.37,11.22,0.62,0.49,73.31,0.2,0.37,8.09,0.01,2.9114285714285715,1123.9885714285715,0.6414285714285715,1.7157142857142855,36.005714285714284,0.0957142857142857,0.4,69.56142857142856,0.1457142857142857,0.1085714285714285,6.702857142857143,0.0114285714285714,68.87303198444062,89.99567561166485,83.57802491401034,79.72535391458872,1.5939617763034148,2.007008062838258,626.8592898360617,25.00385930629261,32.5108665037139,8566.380834555095,43.09300431475442,9.515535431542231,1861.675819182404,49.70152055529221,2.921044251624524,1121.1990608086794,36.03372204405501
